Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Processed_Reviews,Category,Processed_Sentiment
5002,562,32,Very nice skirt but too small,I would have liked it but it was too small for me.,4,1,1,General,Trend,Trend,"['would', 'liked', 'small']",Other,Good
5004,1025,38,Fantastic fit and fabric,"I went to the store to buy the transcend verdugo ankle in blue. however,i left with it in blue and black. the black is perfect. absolutely amazing fabric that shapes your behind, and no ones is more imperfect than mine. i cant say enough about these except paige rocks! i'm a fan!!",5,1,5,General Petite,Bottoms,Jeans,"['went', 'store', 'buy', 'transcend', 'verdugo', 'ankle', 'blue', 'however', 'left', 'blue', 'black', 'black', 'perfect', 'absolutely', 'amazing', 'fabric', 'shapes', 'behind', 'ones', 'imperfect', 'mine', 'cant', 'say', 'enough', 'except', 'paige', 'rocks', 'fan']",Quality,Good
5005,945,40,,"What a let down. the sweater i received in no way resembles the product pictured. based on the original price point, i envisioned a beautiful hand-knitted sweater made of high grade yarn/ wool that i could use for travel. instead, i received something that is grossly oversized for xs/s, made out of weird crafting yarn and looks like an ugly holiday sweater. my kids could make something better than this on their toy loom. not the quality i expected from retailer. back it goes.",1,0,17,General Petite,Tops,Sweaters,"['let', 'sweater', 'received', 'way', 'resembles', 'product', 'pictured', 'based', 'original', 'price', 'point', 'envisioned', 'beautiful', 'sweater', 'made', 'high', 'grade', 'wool', 'could', 'use', 'travel', 'instead', 'received', 'something', 'grossly', 'oversized', 'made', 'weird', 'crafting', 'yarn', 'looks', 'like', 'ugly', 'holiday', 'sweater', 'kids', 'could', 'make', 'something', 'better', 'toy', 'loom', 'quality', 'expected', 'retailer', 'back', 'goes']",Both,Good
5006,831,60,Classic flannel,"This is a simplistic beauty. the colors are lovely and as pictured. i believe it is tts but if your small busted you could probably go down a size. i personally stayed with my small and i lke the flow of it. the flannel has a nice weight to it so you can wear this fall, winter and early spring if you live in a cooler climate.",5,1,1,General,Tops,Blouses,"['simplistic', 'beauty', 'colors', 'lovely', 'pictured', 'believe', 'tts', 'small', 'busted', 'could', 'probably', 'go', 'size', 'personally', 'stayed', 'small', 'lke', 'flow', 'flannel', 'nice', 'weight', 'wear', 'fall', 'winter', 'early', 'spring', 'live', 'cooler', 'climate']",Both,Good
5007,836,38,"Interesting blouse, some limitations","This blouse is basically a rectangular piece of fabric that is folded over and sewn up the sides. the side seams are about 2-3 inches in from the edge of the fabric. the neck opening is finished nicely. the fabric has a nice drape to it, but the design on the front isn't as crisp and clear as i thought it would be; the design is a bit fuzzy. so i wish the picture on the front were clearer. i always wear an xl in retailer tops, but the size l in this fit nicely in the bust except is too snug at the",4,1,9,General,Tops,Blouses,"['blouse', 'basically', 'rectangular', 'piece', 'fabric', 'folded', 'sewn', 'sides', 'side', 'seams', 'inches', 'edge', 'fabric', 'neck', 'opening', 'finished', 'nicely', 'fabric', 'nice', 'drape', 'design', 'front', 'crisp', 'clear', 'thought', 'would', 'design', 'bit', 'fuzzy', 'wish', 'picture', 'front', 'clearer', 'always', 'wear', 'xl', 'retailer', 'tops', 'size', 'l', 'fit', 'nicely', 'bust', 'except', 'snug']",Quality,Good
5008,868,72,"All-around quality, but big","This is a top-flight notch: an attractive design, nicely made. for me, the fabric is rather heavy for summer wear, but that won't prevent me from keeping it for cooler days. my one complaint is the sizing. i weigh a bottom-heavy 146 lbs. and hoped i'd get away with a medium. but it swims on me...not ""a bit too large,"" but ""way too large."" i'm returning it and hoping that a small will be small enough.",4,1,4,General,Tops,Knits,"['notch', 'attractive', 'design', 'nicely', 'made', 'fabric', 'rather', 'heavy', 'summer', 'wear', 'wo', 'prevent', 'keeping', 'cooler', 'days', 'one', 'complaint', 'sizing', 'weigh', 'lbs', 'hoped', 'get', 'away', 'medium', 'swims', 'bit', 'large', 'way', 'large', 'returning', 'hoping', 'small', 'small', 'enough']",Quality,Good
5009,831,34,,"This top is great and perfect for fall/winter. i've gotten a lot of wear out of this so far...great with jeans and sneakers for a casual look, or dress it up with black jeans and boots. great layering piece as well. the fabric is soft and comfortable. the fit is nice and relaxed, but tailored on the sides to give you some shape. the colors are beautiful.great buy, i highly recommend!",5,1,2,General,Tops,Blouses,"['top', 'great', 'perfect', 'gotten', 'lot', 'wear', 'far', 'great', 'jeans', 'sneakers', 'casual', 'look', 'dress', 'black', 'jeans', 'boots', 'great', 'layering', 'piece', 'well', 'fabric', 'soft', 'comfortable', 'fit', 'nice', 'relaxed', 'tailored', 'sides', 'give', 'shape', 'colors', 'buy', 'highly', 'recommend']",Quality,Good
5010,675,49,,I was not going to purchase this jacket thinking it was too pricely but i am glad that i did. true to size and made with great craftsmanship. it looks very delicate but made strong. very pretty .... true too picture. it works out perfect for after yoga!,5,1,2,Initmates,Intimate,Lounge,"['going', 'purchase', 'jacket', 'thinking', 'pricely', 'glad', 'true', 'size', 'made', 'great', 'craftsmanship', 'looks', 'delicate', 'made', 'strong', 'pretty', 'true', 'picture', 'works', 'perfect', 'yoga']",Quality,Good
5011,1068,34,,"Love these pants, they do run small in the hip area and are not stretchy at all. so beware, if you are curvy, you might want to size up. great quality and style overall.",4,1,2,General,Bottoms,Pants,"['love', 'pants', 'run', 'small', 'hip', 'area', 'stretchy', 'beware', 'curvy', 'might', 'want', 'size', 'great', 'quality', 'style', 'overall']",Quality,Good
5012,836,50,Pretty but sleeves make it seem large.,I lived the front and back designs but didn't like the fit.,3,0,1,General,Tops,Blouses,"['lived', 'front', 'back', 'designs', 'like', 'fit']",Quality,Good
5013,562,35,,"This is a beautiful and versatile skirt. i love the layered detail, length, and flattering cut. 

the fabric is a 80% cotton/20% linen blend. it's a thick weave with tiny nubs here and there. the skirt was made in turkey.

i usually wear a size 4 in retailer skirts, but i sized down to a 2 in this skirt. the size 2 fit at my natural waist and looked as pictured on the model, whereas the 4 looked bulkier on me,",5,1,10,General,Trend,Trend,"['beautiful', 'versatile', 'skirt', 'love', 'layered', 'detail', 'length', 'flattering', 'cut', 'fabric', 'linen', 'blend', 'thick', 'weave', 'tiny', 'nubs', 'skirt', 'made', 'turkey', 'usually', 'wear', 'size', 'retailer', 'skirts', 'sized', 'skirt', 'size', 'fit', 'natural', 'waist', 'looked', 'pictured', 'model', 'whereas', 'looked', 'bulkier']",Quality,Good
5014,562,25,Not as it seems,"I thought this would be a cute business attire skirt. i hate to say it, but i felt like it flared out as if i were amelia bedelia or some whacky children's book character and not retailer. the fabric made it look bulky. i sadly had to return it.",1,0,5,General,Trend,Trend,"['thought', 'would', 'cute', 'business', 'attire', 'skirt', 'hate', 'say', 'felt', 'like', 'flared', 'amelia', 'bedelia', 'whacky', 'children', 'book', 'character', 'retailer', 'fabric', 'made', 'look', 'bulky', 'sadly', 'return']",Quality,Bad
5015,875,42,Scratchy,"Love the design of the fabric. i actually bought these in both colors. i gave only 1 star due stitching on the fabric, it's very scratchy.",1,0,0,General,Tops,Knits,"['love', 'design', 'fabric', 'actually', 'bought', 'colors', 'gave', 'star', 'due', 'stitching', 'fabric', 'scratchy']",Quality,Good
5016,1095,45,Beautiful dress!,"Beautiful dress! it looks fresh, feminine and the quality of the fabric is very nice.",5,1,0,General Petite,Dresses,Dresses,"['beautiful', 'dress', 'looks', 'fresh', 'feminine', 'quality', 'fabric', 'nice']",Quality,Good
5017,875,24,Perfect lightweight top,"I bought this in my usual size small (i'm a 4-6, 27"" waist, 32b), and it fits perfectly. it's a little loose and boxy but still structured and cute (it fits me like the model). i don't find it itchy at all, and the embroidery is just gorgeous. this is perfect for transitioning from summer to fall!",5,1,0,General,Tops,Knits,"['bought', 'usual', 'size', 'small', 'waist', 'fits', 'perfectly', 'little', 'loose', 'boxy', 'still', 'structured', 'cute', 'fits', 'like', 'model', 'find', 'itchy', 'embroidery', 'gorgeous', 'perfect', 'transitioning', 'summer', 'fall']",Quality,Good
5018,875,36,Cute summer top,"Picked this up end of season sale, but i go to florida a lot so i will still be able to use it. it runs a bit large. i'm usually between a s and m at retailer and i'm a bit heavy right now but the small fit loose and comfortably. i would recommend sizing down if you are between sizes. not itchy but i would wear a cami underneath because it is white and could start to itch after a while i suppose. it's definitely not a soft flowy t. mix of t-shirt material and linen. the main part of the t is cotto",5,1,0,General,Tops,Knits,"['picked', 'end', 'season', 'sale', 'go', 'florida', 'lot', 'still', 'able', 'use', 'runs', 'bit', 'large', 'usually', 'retailer', 'bit', 'heavy', 'right', 'small', 'fit', 'loose', 'comfortably', 'would', 'recommend', 'sizing', 'sizes', 'itchy', 'would', 'wear', 'cami', 'underneath', 'white', 'could', 'start', 'itch', 'suppose', 'definitely', 'soft', 'flowy', 'mix', 'material', 'linen', 'main', 'part', 'cotto']",Quality,Good
5019,1095,44,Beware of care instructions!,"I have wanted this dress since i first tried it on in april. finally got it as a birthday gift and after looking at it closely there was makeup on the collar. i checked the instructions and it says ""cold water wash"". so i washed only the collar part by hand and every part that got water on it bled!!! looks like the popsicles are melting! i'm so sad because this dress is adorable! i'm buying another in hopes retailer will make this right by taking back the first one. should be dry clean only!",2,0,4,General Petite,Dresses,Dresses,"['wanted', 'dress', 'since', 'first', 'tried', 'april', 'finally', 'got', 'birthday', 'gift', 'looking', 'closely', 'makeup', 'collar', 'checked', 'instructions', 'says', 'cold', 'water', 'wash', 'washed', 'collar', 'part', 'hand', 'every', 'part', 'got', 'water', 'bled', 'looks', 'like', 'popsicles', 'melting', 'sad', 'dress', 'adorable', 'buying', 'another', 'hopes', 'retailer', 'make', 'right', 'taking', 'back', 'first', 'one', 'dry', 'clean']",Other,Good
5020,1095,53,Adorable,"Wanted to buy this dress, but the bust area was way too small. as i went up sizes, the torso began to be too long, and i would have to have it altered, i guess. what a shame.
but, if you are small chested, then this is your dress.",5,1,0,General Petite,Dresses,Dresses,"['wanted', 'buy', 'dress', 'bust', 'area', 'way', 'small', 'went', 'sizes', 'torso', 'began', 'long', 'would', 'altered', 'guess', 'shame', 'small', 'chested', 'dress']",Other,Bad
5021,334,58,L space ruched maillot,"I love the color and design of this suit, however, the rise is too high on my derriã¨re and was not appealing on myself! i am 5'7"" 110 lbs., with a very small bust and a short waist. i think the suit runs very small, as i am a size xs/s in most of retailers clothing. i would recommend it to young lady with a very small derriere and is more petite!",3,1,0,Initmates,Intimate,Swim,"['love', 'color', 'design', 'suit', 'however', 'rise', 'high', 'appealing', 'small', 'bust', 'short', 'waist', 'think', 'suit', 'runs', 'small', 'size', 'retailers', 'clothing', 'would', 'recommend', 'young', 'lady', 'small', 'derriere', 'petite']",Quality,Good
5022,1059,37,High quality,"This cropped trouser is very high quality and perfect for summer. i ordered my usual size petite 4 (i am 5'2"" 115 lb) and i felt a little tight but since other previous reviews said they do stretch after wearing it, i decided to keep it. i hope they stretch out a little bit more. overall, i am very happy with my purchase.",5,1,3,General Petite,Bottoms,Pants,"['cropped', 'trouser', 'high', 'quality', 'perfect', 'summer', 'ordered', 'usual', 'size', 'petite', 'lb', 'felt', 'little', 'tight', 'since', 'previous', 'reviews', 'said', 'stretch', 'wearing', 'decided', 'keep', 'hope', 'stretch', 'little', 'bit', 'overall', 'happy', 'purchase']",Quality,Good
5023,875,31,Beautiful but boxy,"Such a beautiful and unique design - i only wish it fit! it is so, so boxy - i'm thin, but would have needed almost a foot of fabric removed in order to make it look right (and i don't mean making it super tight). the seaming and button details on the back are such that it would be tough to have a tailor refit it appropriately. so, i had to return this, despite really wanting to find a way to make it work.",2,0,0,General,Tops,Knits,"['beautiful', 'unique', 'design', 'wish', 'fit', 'boxy', 'thin', 'would', 'needed', 'almost', 'foot', 'fabric', 'removed', 'order', 'make', 'look', 'right', 'mean', 'making', 'super', 'tight', 'seaming', 'button', 'details', 'back', 'would', 'tough', 'tailor', 'refit', 'appropriately', 'return', 'despite', 'really', 'wanting', 'find', 'way', 'make', 'work']",Quality,Good
5024,977,41,,If you have any curves at all then this will look like a sack on you. i wanted to love it because of the material and i've been looking for a blazer/ jacket that was heavy in weight. this just looked awful on me. maybe for someone who is very slender this will work but i was highly disappointed in the cut.,3,0,9,General Petite,Jackets,Jackets,"['curves', 'look', 'like', 'sack', 'wanted', 'love', 'material', 'looking', 'jacket', 'heavy', 'weight', 'looked', 'awful', 'maybe', 'someone', 'slender', 'work', 'highly', 'disappointed', 'cut']",Quality,Bad
5025,977,50,Nice jacket,This jacket is a flattering although somewhat boxy. it does run large - i wear a medium and ordered a small. fits perfect. looks great with jeans and a t-shirt.,4,1,0,General Petite,Jackets,Jackets,"['jacket', 'flattering', 'although', 'somewhat', 'boxy', 'run', 'large', 'wear', 'medium', 'ordered', 'small', 'fits', 'perfect', 'looks', 'great', 'jeans']",Other,Good
5026,977,26,Great casual jacket,I love the oversized look of this jacket--my building is kept freezing cold so while at work i am constantly fiddling with cardigans and scarves and a space heater to try to keep from freezing while working and i thought this jacket would be a great jacket that basically functions as a blanket while still looking professional. (my boyfriend doesn't quite get the 3/4-length sleeves but that definitely keeps the look of this jacket polished--if they were longer i think it would be too much just li,5,1,0,General Petite,Jackets,Jackets,"['love', 'oversized', 'look', 'jacket', 'building', 'kept', 'freezing', 'cold', 'work', 'constantly', 'fiddling', 'cardigans', 'scarves', 'space', 'heater', 'try', 'keep', 'freezing', 'working', 'thought', 'jacket', 'would', 'great', 'jacket', 'basically', 'functions', 'blanket', 'still', 'looking', 'professional', 'boyfriend', 'quite', 'get', 'sleeves', 'definitely', 'keeps', 'look', 'jacket', 'polished', 'longer', 'think', 'would', 'much', 'li']",Other,Good
5027,1095,23,,"This dress is very cute and well made. unfortunately it was too short waisted for me and runs small in the bust. the arm holes were too big yet the bust small, very weird fit on me. i am six feet tall with 38c bust, maybe if you are shorter with smaller chest this dress will work for you. it has a thin lining and is not see through even though it is white fabric. i love the dress it just wasn't made for my tall figure.",2,0,32,General Petite,Dresses,Dresses,"['dress', 'cute', 'well', 'made', 'unfortunately', 'short', 'waisted', 'runs', 'small', 'bust', 'arm', 'holes', 'big', 'yet', 'bust', 'small', 'weird', 'fit', 'six', 'feet', 'tall', 'bust', 'maybe', 'shorter', 'smaller', 'chest', 'dress', 'work', 'thin', 'lining', 'see', 'even', 'though', 'white', 'fabric', 'love', 'dress', 'made', 'tall', 'figure']",Quality,Good
5028,829,31,Just didn't work for me,"This shirt looks nice on the model, but it felt stiff and unflattering on me. i am 5'5"", 135lbs, 34c, and the size 4 fit overall. i just didn't happen to like it on me.",3,0,3,General,Tops,Blouses,"['shirt', 'looks', 'nice', 'model', 'felt', 'stiff', 'unflattering', 'size', 'fit', 'overall', 'happen', 'like']",Quality,Good
5029,875,32,"Gorgeous design, loose fit; mixed cotton textures","Echoing others' remarks, this top runs large/wide (wise to size down). the embroidery is beautiful and for the volume of work, this arrived with minimal to no loose threads. however, i was bit disappointed by the mixed cotton textures - most of the top is a knit, tshirt like textures, while the bottom hem (with the horizontal stripe embroidery) is a stiffer, thinner woven cotton that i had thought would be the material for the whole shirt. the mixtures of textures and predominant knit textile ma",4,1,1,General,Tops,Knits,"['echoing', 'others', 'remarks', 'top', 'runs', 'wise', 'size', 'embroidery', 'beautiful', 'volume', 'work', 'arrived', 'minimal', 'loose', 'threads', 'however', 'bit', 'disappointed', 'mixed', 'cotton', 'textures', 'top', 'knit', 'tshirt', 'like', 'textures', 'bottom', 'hem', 'horizontal', 'stripe', 'embroidery', 'stiffer', 'thinner', 'woven', 'cotton', 'thought', 'would', 'material', 'whole', 'shirt', 'mixtures', 'textures', 'predominant', 'knit', 'textile']",Both,Good
5030,1095,41,"Ice cream, you scream!","I was so excited to get this classic-looking retailer dress- i love the ladylike shape and whimsical print. the popsicle print on this dress is really, truly adorable. unfortunately, the dress is cut really weird and it made me feel like screaming: i bought a size two and it was snug and gaping at the chest (and i'm only a 32b, ladies, so be warned!) at the same time, the arm holes were huge, i mean massively big. i think if you have a swimmer's body this might work. otherwise, you'll for sure nee",2,0,2,General Petite,Dresses,Dresses,"['excited', 'get', 'retailer', 'love', 'ladylike', 'shape', 'whimsical', 'print', 'popsicle', 'print', 'dress', 'really', 'truly', 'adorable', 'unfortunately', 'dress', 'cut', 'really', 'weird', 'made', 'feel', 'like', 'screaming', 'bought', 'size', 'two', 'snug', 'gaping', 'chest', 'ladies', 'warned', 'time', 'arm', 'holes', 'huge', 'mean', 'massively', 'big', 'think', 'swimmer', 'body', 'might', 'work', 'otherwise', 'sure', 'nee']",Both,Good
5031,875,29,Itchy!,"This top is cute, but i found issues with both the fit and the quality. i tried on an xs, but found it to be boxy on my petite frame (5'2"", 110 lbs, 34a). even worse, though, was the feel of this shirt. it's not lined, so you can feel every bit of the beautiful stitching on your skin. it was so itchy, and i only wore it for a minute in the fitting room. it's a pretty shirt, but not worth actually wearing.",3,0,27,General,Tops,Knits,"['top', 'cute', 'found', 'issues', 'fit', 'quality', 'tried', 'xs', 'found', 'boxy', 'petite', 'frame', 'lbs', 'even', 'worse', 'though', 'feel', 'shirt', 'lined', 'feel', 'every', 'bit', 'beautiful', 'stitching', 'skin', 'itchy', 'wore', 'minute', 'fitting', 'room', 'pretty', 'shirt', 'worth', 'actually', 'wearing']",Quality,Good
5032,826,39,Lovely fabric,"The cut is on the boxy side and i'm not sold on the tiered effect, but i love the silk fabric and the print so much that i just don't care. the silk is deliciously light and breathable, and the print is neutral enough that i can pair it with several different cardigans and necklaces to mix it up. and the quality of construction is excellent--all of the seams were expertly sewn and pressed, and the print was lined up like in the online picture. given the material and construction quality, it's de",5,1,2,General Petite,Tops,Blouses,"['cut', 'boxy', 'side', 'sold', 'tiered', 'effect', 'love', 'silk', 'fabric', 'print', 'much', 'care', 'silk', 'deliciously', 'light', 'breathable', 'print', 'neutral', 'enough', 'pair', 'several', 'different', 'cardigans', 'necklaces', 'mix', 'quality', 'construction', 'excellent', 'seams', 'expertly', 'sewn', 'pressed', 'print', 'lined', 'like', 'online', 'picture', 'given', 'material', 'construction', 'quality', 'de']",Quality,Good
5033,1095,29,Cute dress,Well made dress. cute pleats - though a few didn't lie perfectly flat. it was a little too long for me (i'm 5'1) especially in the torso/straps area. also the armholes were a little large. fits tts,5,1,14,General Petite,Dresses,Dresses,"['well', 'made', 'dress', 'cute', 'pleats', 'though', 'lie', 'perfectly', 'flat', 'little', 'long', 'especially', 'area', 'also', 'armholes', 'little', 'large', 'fits', 'tts']",Quality,Good
5034,829,39,So flattering,"I love this top, on me, it looks so flattering, the tie detail is really nice, and i love the white subtle details at the bottom and collar. i actually haven't seen the sleeves unrolled on me, i roll them up. the tie part is a little wrinkled from shipment, but who cares. i ordered the regular 0 as the petite have been sold out a longtime ago, i actually got this shirt a while back and thought i had already written a review... i am wearing it with boyfriend jeans right now (for casual friday and",5,1,1,General,Tops,Blouses,"['love', 'top', 'looks', 'flattering', 'tie', 'detail', 'really', 'nice', 'love', 'white', 'subtle', 'details', 'bottom', 'collar', 'actually', 'seen', 'sleeves', 'unrolled', 'roll', 'tie', 'part', 'little', 'wrinkled', 'shipment', 'cares', 'ordered', 'regular', 'petite', 'sold', 'longtime', 'ago', 'actually', 'got', 'shirt', 'back', 'thought', 'already', 'written', 'review', 'wearing', 'boyfriend', 'jeans', 'right', 'casual', 'friday']",Shipping,Good
5035,1059,57,Super for summer,"I live year round in warm weather and found these pants to be a great addition to my wardrobe. flattering and comfortable, the cropped look is a nice alternative to shorts. i'm 5.7 curvy but athletic.143lbs i usually wear an 8 or 10 in retailer but took the 10. i prefer my pants a little less fitted.",5,1,0,General Petite,Bottoms,Pants,"['live', 'year', 'round', 'warm', 'weather', 'found', 'pants', 'great', 'addition', 'wardrobe', 'flattering', 'comfortable', 'cropped', 'look', 'nice', 'alternative', 'shorts', 'curvy', 'usually', 'wear', 'retailer', 'took', 'prefer', 'pants', 'little', 'less', 'fitted']",Other,Good
5036,875,38,Comfortable with a beautiful design!,"This shirt totally exceeded my expectations -- the detail and colors are wonderful, and the shirt itself is quite comfortable. the shirt is a bit boxy, but there is enough structure and detail so that it looks quite flattering on. plus, it looks great with jeans or with a skirt -- it is very easy to style!",5,1,1,General,Tops,Knits,"['shirt', 'totally', 'exceeded', 'expectations', 'detail', 'colors', 'wonderful', 'shirt', 'quite', 'comfortable', 'shirt', 'bit', 'boxy', 'enough', 'structure', 'detail', 'looks', 'quite', 'flattering', 'plus', 'looks', 'great', 'jeans', 'skirt', 'easy', 'style']",Quality,Good
5037,334,45,Love this suit!,"I was looking for a basic black one piece suit that sucked in the tummy, but with style and a little flair. this is it! the ruching is perfect, the material is great and the separation of the straps at the top give it more style. i am usually a size 6, but ordered an 8 because i have a 34d chest. i was right on. the 8 covers the top with a small amount of cleavage and the bottom still fits because the ruching is a little tighter in the waist. i plan to wear this to the local pools this summer an",5,1,3,Initmates,Intimate,Swim,"['looking', 'basic', 'black', 'one', 'piece', 'suit', 'sucked', 'tummy', 'style', 'little', 'flair', 'ruching', 'perfect', 'material', 'great', 'separation', 'straps', 'top', 'give', 'style', 'usually', 'size', 'ordered', 'chest', 'right', 'covers', 'top', 'small', 'amount', 'cleavage', 'bottom', 'still', 'fits', 'ruching', 'little', 'tighter', 'waist', 'plan', 'wear', 'local', 'pools', 'summer']",Quality,Good
5038,1095,49,Just knew i would love this!,"I have had this dress in the shopping basket on my retailer app and was dying to try it on in the store. luckily, newbury street in boston had it so i stopped by yesterday. the dress is everything i hoped and even better! the cut could not be more flattering. to get the nice, classic fit in the front, i stayed true to my usual size (4) but worried the buttons would be straining like another reviewer said. as soon as the bow in the front is tied, it keeps everything together and is very comf",5,1,11,General Petite,Dresses,Dresses,"['dress', 'shopping', 'basket', 'retailer', 'app', 'dying', 'try', 'store', 'luckily', 'newbury', 'street', 'boston', 'stopped', 'yesterday', 'dress', 'everything', 'hoped', 'even', 'better', 'cut', 'could', 'flattering', 'get', 'nice', 'classic', 'fit', 'front', 'stayed', 'true', 'usual', 'size', 'worried', 'buttons', 'would', 'straining', 'like', 'another', 'reviewer', 'said', 'soon', 'bow', 'front', 'tied', 'keeps', 'everything', 'together', 'comf']",Quality,Good
5039,1095,35,,"I love this dress. it is super cute and comfy. i am 5'7 and a size small, 4 and 36c and i got this dress in a 4 and it fits great. a 2 might be a little more fitted on my waist but the 4 is comfortable and looks great. the length is perfect, not too short at all.",5,1,0,General Petite,Dresses,Dresses,"['love', 'dress', 'super', 'cute', 'comfy', 'size', 'small', 'got', 'dress', 'fits', 'great', 'might', 'little', 'fitted', 'waist', 'comfortable', 'looks', 'great', 'length', 'perfect', 'short']",Quality,Good
5040,1095,50,"Short waisted, fits small","I love the look of this dress on model but sadly, fit didn't work out. very short waisted and tight across chest with very ample arm holes. i'm 5'8"", 155, 34c, reliably a size 10. this dress seemed at least 2 sizes off for me. my daughter, usually a size 2, could wear it except for the arm hole size (and the fact that it's 158 dollars and she's 13....going back.) btw, ""novelty print"" means ""ice cream novelty"", little popsicles with bites taken out - cute but more juvenile than i expected.",2,0,11,General Petite,Dresses,Dresses,"['love', 'look', 'dress', 'model', 'sadly', 'fit', 'work', 'short', 'waisted', 'tight', 'across', 'chest', 'ample', 'arm', 'holes', 'reliably', 'size', 'dress', 'seemed', 'least', 'sizes', 'daughter', 'usually', 'size', 'could', 'wear', 'except', 'arm', 'hole', 'size', 'fact', 'dollars', 'going', 'back', 'btw', 'novelty', 'print', 'means', 'ice', 'cream', 'novelty', 'little', 'popsicles', 'bites', 'taken', 'cute', 'juvenile', 'expected']",Quality,Good
5041,875,32,,"I really love this shirt for its versatility. it looks casual with jeans and dressy with a skirt, or even jeans and heels. the shirt itself is super soft. it's boxier than it looks in the picture, but not to the point of crop-top. the shirt still hits at my hips.",4,1,0,General,Tops,Knits,"['really', 'love', 'shirt', 'versatility', 'looks', 'casual', 'jeans', 'dressy', 'skirt', 'even', 'jeans', 'heels', 'shirt', 'super', 'soft', 'boxier', 'looks', 'picture', 'point', 'shirt', 'still', 'hits', 'hips']",Other,Good
5042,875,27,Pretty details,"I love the idea of this shirt-- the embroidered pattern is fun and summery! the fit of the shirt is a little strange. i saw that in other reviews, but i had to see for myself. it is rather boxy. i think i may keep it, though. i will look cute with super fitted skinny jeans to balance out the boxiness of the top.",4,1,0,General,Tops,Knits,"['love', 'idea', 'shirt', 'embroidered', 'pattern', 'fun', 'summery', 'fit', 'shirt', 'little', 'strange', 'saw', 'reviews', 'see', 'rather', 'boxy', 'think', 'may', 'keep', 'though', 'look', 'cute', 'super', 'fitted', 'skinny', 'jeans', 'balance', 'boxiness', 'top']",Quality,Good
5043,829,27,Strange,"I was struggling with the options above-- does it fit true to size or is it too small or too large? it is both too small and too large, which is really strange. the model makes this shirt look stunning, but the product is actually very boxy. i am 5' 3"", weigh 112 lbs and i typically order anywhere from a 00p-0r/xxs-xs. i ordered this shirt in an xsp and the shirt sleeves were short and the middle was boxy. quite frankly, it looked like a maternity shirt and the structure was not worth the money",2,0,1,General Petite,Tops,Blouses,"['struggling', 'options', 'fit', 'true', 'size', 'small', 'large', 'small', 'large', 'really', 'strange', 'model', 'makes', 'shirt', 'look', 'stunning', 'product', 'actually', 'boxy', 'weigh', 'lbs', 'typically', 'order', 'anywhere', 'ordered', 'shirt', 'xsp', 'shirt', 'sleeves', 'short', 'middle', 'boxy', 'quite', 'frankly', 'looked', 'like', 'maternity', 'shirt', 'structure', 'worth', 'money']",Quality,Good
5044,875,43,Beautiful but boxy,"This shirt is super cute and stylish, but too wide for my liking.",4,1,0,General,Tops,Knits,"['shirt', 'super', 'cute', 'stylish', 'wide', 'liking']",Other,Good
5045,875,32,,"This top is cute, light and summery. ordered a small...is a little short/boxy but otherwise fits true to size. great summer/warm weather top!",5,1,0,General,Tops,Knits,"['top', 'cute', 'light', 'summery', 'ordered', 'small', 'little', 'otherwise', 'fits', 'true', 'size', 'great', 'weather', 'top']",Quality,Good
5046,875,31,Love the stitching,I love this top because it is light weight (a must in southern heat). i have a shorter torso so the length didn't bother me but someone with a longer torso may find this top too short.,4,1,0,General,Tops,Knits,"['love', 'top', 'light', 'weight', 'must', 'southern', 'heat', 'shorter', 'torso', 'length', 'bother', 'someone', 'longer', 'torso', 'may', 'find', 'top', 'short']",Quality,Good
5047,1095,35,Worth the required piece of fashion tape!,"Just too much cuteness! the print is amazing, the bow is darling, and the crisp structure keeps it from being too precious. looks amazing on my hourglass shape! runs a bit small--had to size up a bit and felt more comfortable once i put a piece of fashion tape in a spot that gapped a little. definitely worth the splurge!",5,1,0,General Petite,Dresses,Dresses,"['much', 'cuteness', 'print', 'amazing', 'bow', 'darling', 'crisp', 'structure', 'keeps', 'precious', 'looks', 'amazing', 'hourglass', 'shape', 'runs', 'bit', 'small', 'size', 'bit', 'felt', 'comfortable', 'put', 'piece', 'fashion', 'tape', 'spot', 'gapped', 'little', 'definitely', 'worth', 'splurge']",Quality,Good
5048,875,39,Cute!,Great with a tank top underneath and jeans. i also wore with a delicate gold necklace. charming!,5,1,0,General,Tops,Knits,"['great', 'tank', 'top', 'underneath', 'jeans', 'also', 'wore', 'delicate', 'gold', 'necklace', 'charming']",Other,Good
